,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
264,581,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/lisa_debenedictis-mixter_one-01-belowduremix_by_deutscheunschuld-59-88.mp3,1,Below-DU-remix by deutscheunschuld,Lisa DeBenedictis,Mixter One,http://www.magnatune.com/artists/albums/debenedictis-mixterone/,59,88,http://he3.magnatune.com/all/01-Below-DU-remix%20by%20deutscheunschuld-Lisa%20DeBenedictis.mp3
367,804,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/lisa_debenedictis-fruitless-01-brilliant_day-30-59.mp3,1,Brilliant Day,Lisa DeBenedictis,Fruitless,http://www.magnatune.com/artists/albums/debenedictis-fruitless/,30,59,http://he3.magnatune.com/all/01-Brilliant%20Day-Lisa%20DeBenedictis.mp3
373,813,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/wicked_boy-chemistry-01-buy_my_pullovers-30-59.mp3,1,Buy my pullovers,Wicked boy,Chemistry,http://www.magnatune.com/artists/albums/wickedboy-chemistry/,30,59,http://he3.magnatune.com/all/01-Buy%20my%20pullovers-Wicked%20boy.mp3
388,853,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/dj_cary-power_synths-01-call_me_snake_dr_kuch-30-59.mp3,1,Call me Snake (Dr Kuch),DJ Cary,Power Synths,http://www.magnatune.com/artists/albums/magnacomp-powersynths/,30,59,http://he3.magnatune.com/all/01-Call%20me%20Snake%20(Dr%20Kuch)-DJ%20Cary.mp3
397,873,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/dj_cary-downtempo_chill_2-01-calm_ammonite-30-59.mp3,1,Calm (Ammonite),DJ Cary,Downtempo Chill 2,http://www.magnatune.com/artists/albums/magnacomp-downchill2/,30,59,http://he3.magnatune.com/all/01-Calm%20(Ammonite)-DJ%20Cary.mp3
405,907,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/claire_fitch-ambiencellist_part_ii-01-cellosphere-59-88.mp3,1,Cellosphere,Claire Fitch,Ambiencellist Part II,http://www.magnatune.com/artists/albums/fitch-amb2/,59,88,http://he3.magnatune.com/all/01-Cellosphere-Claire%20Fitch.mp3
432,968,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/edward_martin_and_william_bastian-virtues_and_vices-01-come_again_sweet_love_doth_now_invite_john_dowland-30-59.mp3,1,Come again_ sweet love doth now invite (John Dowland),Edward Martin and William Bastian,Virtues and Vices,http://www.magnatune.com/artists/albums/martin-virtues/,30,59,http://he3.magnatune.com/all/01-Come%20again_%20sweet%20love%20doth%20now%20invite%20(John%20Dowland)-Edward%20Martin%20and%20William%20Bastian.mp3
445,1074,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/altri_stromenti-uccellini-01-confitebor_monteverdi-88-117.mp3,1,Confitebor (Monteverdi),Altri Stromenti,Uccellini,http://www.magnatune.com/artists/albums/stromenti-uccellini/,88,117,http://he3.magnatune.com/all/01-Confitebor%20(Monteverdi)-Altri%20Stromenti.mp3
450,1083,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/beth_quist-lucidity-01-crazy-30-59.mp3,1,Crazy,Beth Quist,Lucidity,http://www.magnatune.com/artists/albums/quist-lucidity/,30,59,http://he3.magnatune.com/all/01-Crazy-Beth%20Quist.mp3
533,1264,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/barbara_leoni-human_needs-01-dont_rain_on_my_parade-59-88.mp3,1,Don't rain on my parade,Barbara Leoni,Human Needs,http://www.magnatune.com/artists/albums/leoni-human/,59,88,http://he3.magnatune.com/all/01-Don't%20rain%20on%20my%20parade-Barbara%20Leoni.mp3
573,1401,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/belief_systems-eponyms-01-electro_jive-30-59.mp3,1,Electro Jive,Belief Systems,Eponyms,http://www.magnatune.com/artists/albums/belief-eponyms/,30,59,http://he3.magnatune.com/all/01-Electro%20Jive-Mantic.mp3
603,1456,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/magnatune-classical-01-ensemble_sreteniye_to_thee_we_sing_bulgarian_chant_tone_legetos-30-59.mp3,1,Ensemble Sreteniye_ To Thee We Sing Bulgarian Chant Tone Legetos,Magnatune,Classical,http://www.magnatune.com/artists/albums/magnacomp-classical/,30,59,http://he3.magnatune.com/all/01-Ensemble%20Sreteniye_%20To%20Thee%20We%20Sing%20Bulgarian%20Chant%20Tone%20Legetos-Magnatune.mp3
635,1507,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/tom_paul-there_is_no_map-01-essence_of_a_smile-30-59.mp3,1,Essence of a smile,Tom Paul,There is no map,http://www.magnatune.com/artists/albums/tompaul-nomap/,30,59,http://he3.magnatune.com/all/01-Essence%20of%20a%20smile-Tom%20Paul.mp3
639,1515,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/anamar-transfado-01-eu_nao_sabia_i_did_not_knoow-59-88.mp3,1,Eu nao sabia (I did not knoow),Anamar,Transfado,http://www.magnatune.com/artists/albums/anamar-transfado/,59,88,http://he3.magnatune.com/all/01-Eu%20nao%20sabia%20(I%20did%20not%20knoow)-Anamar.mp3
653,1541,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/magnatune_com-magnatune_at_the_cc_salon-01-eyes_closed_the_seldon_plan-30-59.mp3,1,Eyes Closed (The Seldon Plan),Magnatune.com,Magnatune At The CC Salon,http://www.magnatune.com/artists/albums/magnacomp-cc/,30,59,http://he3.magnatune.com/all/01-Eyes%20Closed%20(The%20Seldon%20Plan)-Magnatune.com.mp3
676,1610,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/beight-file_in_rhythm-01-file_in_rhythm-88-117.mp3,1,File in Rhythm,Beight,File In Rhythm,http://www.magnatune.com/artists/albums/beight-rhythm/,88,117,http://he3.magnatune.com/all/01-File%20in%20Rhythm-Beight.mp3
681,1620,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/somadrone-trancelucent-01-fizz-30-59.mp3,1,Fizz,Somadrone,Trancelucent,http://www.magnatune.com/artists/albums/solace-somadrone/,30,59,http://he3.magnatune.com/all/01-Fizz-Somadrone.mp3
685,1626,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/magnatune-red_hat_summit_compilation-01-fluid__headphones-30-59.mp3,1,Fluid - Headphones,Magnatune,Red Hat Summit Compilation,http://www.magnatune.com/artists/albums/magnacomp-redhat/,30,59,http://he3.magnatune.com/all/01-Fluid%20-%20Headphones-Magnatune.mp3
691,1642,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/curl-ultimate_station-01-fly_free-30-59.mp3,1,Fly Free,Curl,Ultimate Station,http://www.magnatune.com/artists/albums/curl-ultimate/,30,59,http://he3.magnatune.com/all/01-Fly%20Free-Curl.mp3
706,1670,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/drevo-christian_themes_in_ukrainian_folk_songs-01-for_a_good_day_o_host_to_you-88-117.mp3,1,For a good day O host to you,Drevo,Christian Themes in Ukrainian Folk Songs,http://www.magnatune.com/artists/albums/drevo-themes/,88,117,http://he3.magnatune.com/all/01-For%20a%20good%20day%20O%20host%20to%20you-Drevo.mp3
709,1676,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/dr_kuch-analog_disease-01-forbidden_beat-30-59.mp3,1,Forbidden Beat,Dr Kuch,Analog Disease,http://www.magnatune.com/artists/albums/domased-analog/,30,59,http://he3.magnatune.com/all/01-Forbidden%20Beat-Dr%20Kuch.mp3
716,1686,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/artemis-orbits-01-fountain_of_life_lean_on_it_mix__dj_anser-30-59.mp3,1,Fountain of Life (Lean On It Mix) - DJ Anser,Artemis,Orbits,http://www.magnatune.com/artists/albums/artemis-orbits/,30,59,http://he3.magnatune.com/all/01-Fountain%20of%20Life%20(Lean%20On%20It%20Mix)%20-%20DJ%20Anser-Artemis.mp3
734,1718,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/norine_braun-and_the_mood_swings-01-frontliner_blues-59-88.mp3,1,Frontliner Blues,Norine Braun,and the Mood Swings,http://www.magnatune.com/artists/albums/braun-and/,59,88,http://he3.magnatune.com/all/01-Frontliner%20Blues-Norine%20Braun.mp3
737,1726,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/psychetropic-china_radio_sunshine-01-futurengine-30-59.mp3,1,Futurengine,Psychetropic,China radio sunshine,http://www.magnatune.com/artists/albums/psychetropic-china/,30,59,http://he3.magnatune.com/all/01-Futurengine-Psychetropic.mp3
759,1769,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/sun_palace-give_me_a_perfect_world-01-give_me_a_perfect_world-30-59.mp3,1,Give Me a Perfect World,Sun Palace,Give Me a Perfect World,http://www.magnatune.com/artists/albums/sunpalace-perfectworld/,30,59,http://he3.magnatune.com/all/01-Give%20Me%20a%20Perfect%20World-Sun%20Palace.mp3
764,1781,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/myles_cochran-marginal_street-01-gold_and_rose-146-175.mp3,1,Gold and rose,Myles Cochran,Marginal Street,http://www.magnatune.com/artists/albums/myles-marginal/,146,175,http://he3.magnatune.com/all/01-Gold%20and%20rose-Myles%20Cochran.mp3
785,1849,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/burnshee_thornside-blues_and_misc-01-happy_blues-30-59.mp3,1,Happy Blues,Burnshee Thornside,Blues and misc,http://www.magnatune.com/artists/albums/burnshee-blues/,30,59,http://he3.magnatune.com/all/01-Happy%20Blues-Burnshee%20Thornside.mp3
789,1857,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/domased-selection-01-he_is_leaving_us-30-59.mp3,1,He Is Leaving Us,Domased,Selection,http://www.magnatune.com/artists/albums/domased-selection/,30,59,http://he3.magnatune.com/all/01-He%20Is%20Leaving%20Us-Domased.mp3
904,2069,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/processor-insomnia-01-insomnia-30-59.mp3,1,Insomnia,Processor,Insomnia,http://www.magnatune.com/artists/albums/processor-insomnia/,30,59,http://he3.magnatune.com/all/01-Insomnia-Processor.mp3
918,2095,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/sun_palace-into_heaven-01-into_heaven-175-204.mp3,1,Into Heaven,Sun Palace,Into Heaven,http://www.magnatune.com/artists/albums/sunpalace-heaven/,175,204,http://he3.magnatune.com/all/01-Into%20Heaven%20-%20Sun%20Palace.mp3
935,2123,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/electric_frankenstein-conquers_the_world-01-its_all_moving_faster-30-59.mp3,1,It's All Moving Faster,Electric Frankenstein,Conquers The World,http://www.magnatune.com/artists/albums/elecfrank-conquers/,30,59,http://he3.magnatune.com/all/01-It's%20All%20Moving%20Faster-Electric%20Frankenstein.mp3
940,2132,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/tom_paul-i_was_king-01-its_an_easy_life-117-146.mp3,1,It's an easy life,Tom Paul,I Was King,http://www.magnatune.com/artists/albums/tompaul-king/,117,146,http://he3.magnatune.com/all/01-It's%20an%20easy%20life-Tom%20Paul.mp3
963,2177,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/monoide-zeitpunkt-01-join_the_paradise-59-88.mp3,1,Join the paradise,Monoide,Zeitpunkt,http://www.magnatune.com/artists/albums/monoide-zeitpunkt/,59,88,http://he3.magnatune.com/all/01-Join%20the%20paradise-Monoide.mp3
973,2194,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/jag-juke_joint_boogie-01-juke_joint_boogie-59-88.mp3,1,Juke Joint Boogie,Jag,Juke Joint Boogie,http://www.magnatune.com/artists/albums/jag-juke/,59,88,http://he3.magnatune.com/all/01-Juke%20Joint%20Boogie-Jag.mp3
977,2199,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/touchinggrace-panacea-01-jupiter_suite-59-88.mp3,1,Jupiter Suite,touchingGrace,Panacea,http://www.magnatune.com/artists/albums/touchinggrace-panacea/,59,88,http://he3.magnatune.com/all/01-Jupiter%20Suite-touchingGrace.mp3
995,2239,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/william_brooks-karma_dogs-01-karma_dogs-88-117.mp3,1,Karma Dogs,William Brooks,Karma Dogs,http://www.magnatune.com/artists/albums/wbrooks-karma/,88,117,http://he3.magnatune.com/all/01-Karma%20Dogs_-William%20Brooks.mp3
999,2244,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/mandrake_root-the_seventh_mirror-01-kings_of_the_desert-30-59.mp3,1,Kings of the Desert,Mandrake Root,The Seventh Mirror,http://www.magnatune.com/artists/albums/mandrake-anger/,30,59,http://he3.magnatune.com/all/01-Kings%20of%20the%20Desert-Mandrake%20Root.mp3
1032,2314,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/american_bach_soloists-j_s__bach__mass_in_b_minor_cd1-01-kyrie_eleison-30-59.mp3,1,Kyrie eleison,American Bach Soloists,J.S. Bach - Mass in B Minor CD1,http://www.magnatune.com/artists/albums/abs-bachmasscd1/,30,59,http://he3.magnatune.com/all/01-Kyrie%20eleison-ABS.mp3
1054,2355,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/touchinggrace-submission-01-last_nights_dream__the_experience-88-117.mp3,1,Last Night's Dream - The Experience,touchingGrace,Submission,http://www.magnatune.com/artists/albums/touchinggrace-submission/,88,117,http://he3.magnatune.com/all/01-Last%20Night's%20Dream%20-%20The%20Experience-touchingGrace.mp3
1069,2403,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/briddes_roune-lenten_is_come-01-lenten_is_come-30-59.mp3,1,Lenten is come,Briddes Roune,Lenten is come,http://www.magnatune.com/artists/albums/briddes-lenten/,30,59,http://he3.magnatune.com/all/01-Lenten%20is%20come-Briddes%20Roune.mp3
1074,2411,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/kitka-the_vine-01-leskoviq_benet_pazar_albania-59-88.mp3,1,Leskoviq Benet Pazar (Albania),Kitka,The Vine,http://www.magnatune.com/artists/albums/kitka-vine/,59,88,http://he3.magnatune.com/all/01-Leskoviq%20Benet%20Pazar%20(Albania)-Kitka.mp3
1078,2417,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/liquid_zen-oscilloscope-01-levier_darmement-30-59.mp3,1,Levier D'Armement,Liquid Zen,Oscilloscope,http://www.magnatune.com/artists/albums/liquid-oscillo/,30,59,http://he3.magnatune.com/all/01-Levier%20D'Armement-Liquid%20Zen.mp3
1089,2441,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-01-like_white_on_rice-59-88.mp3,1,Like White on Rice,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,59,88,http://he3.magnatune.com/all/01-Like%20White%20on%20Rice-Thursday%20Group.mp3
1097,2455,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/ehren_starks-lines_build_walls-01-lines_build_walls-59-88.mp3,1,Lines Build Walls,Ehren Starks,Lines Build Walls,http://www.magnatune.com/artists/albums/ehren-lines/,59,88,http://he3.magnatune.com/all/01-Lines%20Build%20Walls-Ehren%20Starks.mp3
1134,2520,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/orinda-airs_de_cour-01-ma_belle_si_ton_ame_gilles_durant_de_la_bergerie-30-59.mp3,1,Ma belle si ton ame (Gilles Durant de la Bergerie),Orinda,Airs de Cour,http://www.magnatune.com/artists/albums/orinda-airs/,30,59,http://he3.magnatune.com/all/01-Ma%20belle%20si%20ton%20ame%20(Gilles%20Durant%20de%20la%20Bergerie)-Orinda.mp3
1154,2558,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/very_large_array-stuff-01-magnified-30-59.mp3,1,Magnified,Very Large Array,Stuff,http://www.magnatune.com/artists/albums/vla-stuff/,30,59,http://he3.magnatune.com/all/01-Magnified-Very%20Large%20Array.mp3
1160,2566,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/atomic_opera-penguin_dust-01-makeagod-30-59.mp3,1,MakeAGod,Atomic Opera,Penguin Dust,http://www.magnatune.com/artists/albums/atomic-penguin/,30,59,http://he3.magnatune.com/all/01-MakeAGod-Atomic%20Opera.mp3
1166,2579,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/brad_sucks-i_dont_know_what_im_doing-01-making_me_nervous-30-59.mp3,1,Making Me Nervous,Brad Sucks,I Dont Know What Im Doing,http://www.magnatune.com/artists/albums/bradsucks-dontknow/,30,59,http://he3.magnatune.com/all/01-Making%20Me%20Nervous-Brad%20Sucks.mp3
1258,2729,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/falik-the_ballad_of_el_efe-01-may_day-88-117.mp3,1,May Day,Falik,The Ballad of El Efe,http://www.magnatune.com/artists/albums/falik-efe/,88,117,http://he3.magnatune.com/all/01-May%20Day-Falik.mp3
1265,2740,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/ya_elah-each_of_us-01-mayan_ganim-88-117.mp3,1,Mayan Ganim,Ya Elah,Each of Us,http://www.magnatune.com/artists/albums/yaelah-each/,88,117,http://he3.magnatune.com/all/01-Mayan%20Ganim-Ya%20Elah.mp3
1268,2744,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/lizzi-love_and_you_and_i-01-me-59-88.mp3,1,Me,Lizzi,Love and you and I,http://www.magnatune.com/artists/albums/lizzi-love/,59,88,http://he3.magnatune.com/all/01-Me-Lizzi.mp3
1286,2774,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/satori-sounds_for_meditation-01-meditation_1-30-59.mp3,1,Meditation 1,Satori,Sounds for Meditation,http://www.magnatune.com/artists/albums/satori-meditation/,30,59,http://he3.magnatune.com/all/01-Meditation%201-Satori.mp3
1295,2793,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/domased-slowdown-01-meditation-59-88.mp3,1,Meditation,Domased,Slowdown,http://www.magnatune.com/artists/albums/domased-slowdown/,59,88,http://he3.magnatune.com/all/01-Meditation-Domased.mp3
1300,2798,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/cheryl_ann_fulton-the_airs_of_wales-01-megans_daughter-30-59.mp3,1,Megan's Daughter,Cheryl Ann Fulton,The Airs of Wales,http://www.magnatune.com/artists/albums/fulton-airs/,30,59,http://he3.magnatune.com/all/01-Megan's%20Daughter-Cheryl%20Ann%20Fulton.mp3
1305,2808,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/memories_of_tomorrow-waiting_for_dawn-01-memories_of_tomorrow-59-88.mp3,1,Memories of Tomorrow,Memories of Tomorrow,Waiting for Dawn,http://www.magnatune.com/artists/albums/mot-waiting/,59,88,http://he3.magnatune.com/all/01-Memories%20of%20Tomorrow-Memories%20of%20Tomorrow.mp3
1311,2821,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/five_star_fall-automatic_ordinary-01-mercurial_girl-59-88.mp3,1,Mercurial Girl,Five Star Fall,Automatic Ordinary,http://www.magnatune.com/artists/albums/fivestar-automatic/,59,88,http://he3.magnatune.com/all/01-Mercurial%20Girl-Five%20Star%20Fall%20.mp3
1315,2828,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/cargo_cult-vibrant-01-mirrored_image-30-59.mp3,1,Mirrored image,Cargo Cult,Vibrant,http://www.magnatune.com/artists/albums/cargo-vibrant/,30,59,http://he3.magnatune.com/all/01-Mirrored%20image-Cargo%20Cult.mp3
1319,2835,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/rocket_city_riot-pop_killer-01-mister_right-30-59.mp3,1,Mister right,Rocket City Riot,Pop Killer,http://www.magnatune.com/artists/albums/rocketcity-pop/,30,59,http://he3.magnatune.com/all/01-Mister%20right-Rocket%20City%20Riot.mp3
1325,2844,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/norine_braun-modern_anguish-01-modern_anguish-88-117.mp3,1,Modern Anguish,Norine Braun,Modern Anguish,http://www.magnatune.com/artists/albums/braun-modern/,88,117,http://he3.magnatune.com/all/01-Modern%20Anguish-Norine%20Braun.mp3
1395,2983,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/jeni_melia-the_lost_art_of_wooing-01-no_more_shall_meads_nicholas_lanier-30-59.mp3,1,No more shall meads (Nicholas Lanier),Jeni Melia,The Lost Art of Wooing,http://www.magnatune.com/artists/albums/melia-wooing/,30,59,http://he3.magnatune.com/all/01-No%20more%20shall%20meads%20(Nicholas%20Lanier)-Jeni%20Melia.mp3
1400,2991,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/the_west_exit-nocturne-01-nocturne-30-59.mp3,1,Nocturne,The West Exit,Nocturne,http://www.magnatune.com/artists/albums/westexit-nocturne/,30,59,http://he3.magnatune.com/all/01-Nocturne-The%20West%20Exit.mp3
1423,3043,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/jeni_melia-the_last_of_old_england-01-o_waly_waly_trad-59-88.mp3,1,O waly waly ()trad),Jeni Melia,The Last of Old England,http://www.magnatune.com/artists/albums/melia-lastengland/,59,88,http://he3.magnatune.com/all/01-O%20waly%20waly%20()trad)-Jeni%20Melia.mp3
1438,3071,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/shiva_in_exile-ethnic-01-odysseia-30-59.mp3,1,Odysseia,Shiva In Exile,Ethnic,http://www.magnatune.com/artists/albums/shiva-ethnic/,30,59,http://he3.magnatune.com/all/01-Odysseia-Shiva%20In%20Exile.mp3
1441,3079,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/arthur_yoria-of_the_lovely-01-of_the_lovely-30-59.mp3,1,Of the Lovely,Arthur Yoria,Of the Lovely,http://www.magnatune.com/artists/albums/yoria-oflovely/,30,59,http://he3.magnatune.com/all/01-Of%20the%20Lovely-Arthur%20Yoria.mp3
1451,3117,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/jade_leary-and_come_the_sirens-01-our_silent_ways-30-59.mp3,1,Our Silent Ways,Jade Leary,And Come the Sirens,http://www.magnatune.com/artists/albums/jade-sirens/,30,59,http://he3.magnatune.com/all/01-Our%20Silent%20Ways-Jade%20Leary.mp3
1456,3126,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/jamie_janover-evolutions-01-outer_cape-59-88.mp3,1,Outer Cape,Jamie Janover,Evolutions,http://www.magnatune.com/artists/albums/janover-evolutions/,59,88,http://he3.magnatune.com/all/01-Outer%20Cape-Jamie%20Janover.mp3
1503,3244,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/norine_braun-miles_to_go-01-persephone-88-117.mp3,1,Persephone,Norine Braun,Miles to Go,http://www.magnatune.com/artists/albums/braun-miles/,88,117,http://he3.magnatune.com/all/01-Persephone-Norine%20Braun.mp3
1531,3365,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/solace-balance-01-ping_heng-59-88.mp3,1,Ping Heng,Solace,Balance,http://www.magnatune.com/artists/albums/solace-balance/,59,88,http://he3.magnatune.com/all/01-Ping%20Heng-Solace.mp3
1569,3438,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/curandero-curandero-01-preludio-30-59.mp3,1,Preludio,Curandero,Curandero,http://www.magnatune.com/artists/albums/curandera-curandero/,30,59,http://he3.magnatune.com/all/01-Preludio%20-%20Curandero.mp3
1589,3477,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/ensemble_sreteniye___three_holies_church_choristers-dont_cry_rachael-01-psalm_128_at_the_time_of_wedding_byzantine_chant-30-59.mp3,1,Psalm 128 at the time of wedding (Byzantine chant),Ensemble Sreteniye & Three Holies Church Choristers,Dont Cry Rachael,http://www.magnatune.com/artists/albums/sreteniye-rachael/,30,59,http://he3.magnatune.com/all/01-Psalm%20128%20at%20the%20time%20of%20wedding%20(Byzantine%20chant)-Ensemble%20Sreteniye%20%26%20Three%20Holies%20Church%20Choristers.mp3
