,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
13733,30124,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/american_bach_soloists-j_s__bach__cantatas_volume_v-07-weinen_klagen_sorgen_zagen_bwv_12_ii_chorus__weinen_klagen_sorgen_zagen-117-146.mp3,7,-Weinen Klagen Sorgen Zagen BWV 12_ II Chorus - Weinen Klagen Sorgen Zagen-,American Bach Soloists,J.S. Bach - Cantatas Volume V,http://www.magnatune.com/artists/albums/abs-cantatasfive/,117,146,http://he3.magnatune.com/all/07--Weinen%20Klagen%20Sorgen%20Zagen%20BWV%2012_%20II%20Chorus%20-%20Weinen%20Klagen%20Sorgen%20Zagen--ABS.mp3
17512,38391,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/american_bach_soloists-j_s__bach__cantatas_volume_v-09-weinen_klagen_sorgen_zagen_bwv_12_iv_aria__kreuz_und_krone_sind_verbunden-59-88.mp3,9,-Weinen Klagen Sorgen Zagen BWV 12_ IV Aria - Kreuz und Krone sind verbunden-,American Bach Soloists,J.S. Bach - Cantatas Volume V,http://www.magnatune.com/artists/albums/abs-cantatasfive/,59,88,http://he3.magnatune.com/all/09--Weinen%20Klagen%20Sorgen%20Zagen%20BWV%2012_%20IV%20Aria%20-%20Kreuz%20und%20Krone%20sind%20verbunden--ABS.mp3
9564,20970,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/the_headroom_project-jetuton_andawai-05-yesterday-146-175.mp3,5,-Yesterday-,The Headroom Project,Jetuton Andawai,http://www.magnatune.com/artists/albums/headroom-jetuton/,146,175,http://he3.magnatune.com/all/05--Yesterday--The%20Headroom%20Project.mp3
7460,16306,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/wicked_allstars-dark_clouds-04-04georgia-30-59.mp3,4,04-Georgia,Wicked Allstars,Dark Clouds,http://www.magnatune.com/artists/albums/wickedallstars-dark/,30,59,http://he3.magnatune.com/all/04-04-Georgia-Wicked%20Allstars.mp3
13745,30153,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-07-11_bagatelles_for_solo_fortepiano_op__119_no__4-59-88.mp3,7,11 Bagatelles for Solo Fortepiano op. 119 no. 4,Tanya Tomkins and Eric Zivian,Beethoven Piano and Cello Works,http://www.magnatune.com/artists/albums/tomkins-beethoven/,59,88,http://he3.magnatune.com/all/07-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%204-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
17525,38414,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-09-11_bagatelles_for_solo_fortepiano_op__119_no__6-30-59.mp3,9,11 Bagatelles for Solo Fortepiano op. 119 no. 6,Tanya Tomkins and Eric Zivian,Beethoven Piano and Cello Works,http://www.magnatune.com/artists/albums/tomkins-beethoven/,30,59,http://he3.magnatune.com/all/09-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%206-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
19091,41835,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-10-11_bagatelles_for_solo_fortepiano_op__119_no__7-30-59.mp3,10,11 Bagatelles for Solo Fortepiano op. 119 no. 7,Tanya Tomkins and Eric Zivian,Beethoven Piano and Cello Works,http://www.magnatune.com/artists/albums/tomkins-beethoven/,30,59,http://he3.magnatune.com/all/10-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%207-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
20453,44938,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-11-11_bagatelles_for_solo_fortepiano_op__119_no__8-30-59.mp3,11,11 Bagatelles for Solo Fortepiano op. 119 no. 8,Tanya Tomkins and Eric Zivian,Beethoven Piano and Cello Works,http://www.magnatune.com/artists/albums/tomkins-beethoven/,30,59,http://he3.magnatune.com/all/11-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%208-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
9571,20986,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/strojovna_07-mirnix-05-130-30-59.mp3,5,130,Strojovna 07,Mirnix,http://www.magnatune.com/artists/albums/strojovna-mirnix/,30,59,http://he3.magnatune.com/all/05-130-Strojovna%2007.mp3
11676,25662,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/the_west_exit-nocturne-06-1995-30-59.mp3,6,1995,The West Exit,Nocturne,http://www.magnatune.com/artists/albums/westexit-nocturne/,30,59,http://he3.magnatune.com/all/06-1995-The%20West%20Exit.mp3
11679,25670,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/kenji_williams-faces_of_epiphany-06-2k1-30-59.mp3,6,2k1,Kenji Williams,Faces of Epiphany,http://www.magnatune.com/artists/albums/kenji-faces/,30,59,http://he3.magnatune.com/all/06-2k1-Kenji%20Williams.mp3
20455,44944,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/junghae_kim-the_virginalists-11-2nd_pavan_william_byrd-30-59.mp3,11,2nd Pavan (William Byrd),JungHae Kim,The Virginalists,http://www.magnatune.com/artists/albums/jhkim-virginalists/,30,59,http://he3.magnatune.com/all/11-2nd%20Pavan%20(William%20Byrd)-JungHae%20Kim.mp3
68,139,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-59-88.mp3,1,3 Almaines (Holborne),New York Consort of Viols,Dances and Canzonas of Holborne and Brade,http://www.magnatune.com/artists/albums/nyconsort-holborne/,59,88,http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3
9579,21006,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/liquid_zen-seventythree-05-30_miles-88-117.mp3,5,30 Miles,Liquid Zen,Seventythree,http://www.magnatune.com/artists/albums/liquid-seventythree/,88,117,http://he3.magnatune.com/all/05-30%20Miles%20-%20Liquid%20Zen.mp3
88,172,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-30-59.mp3,1,4 O'Clock Sunny And Hot,Liquid Zen,Magic Midsummer,http://www.magnatune.com/artists/albums/liquid-magic/,30,59,http://he3.magnatune.com/all/01-4%20O'Clock%20Sunny%20And%20Hot%20-%20Liquid%20Zen.mp3
19092,41841,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/monoide-zeitpunkt-10-4usko-30-59.mp3,10,4Usko,Monoide,Zeitpunkt,http://www.magnatune.com/artists/albums/monoide-zeitpunkt/,30,59,http://he3.magnatune.com/all/10-4Usko-Monoide.mp3
5201,11340,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-03-7_variations_on_a_theme_from_the_magic_flute_in_eb_woo_46-59-88.mp3,3,7 variations on a theme from the Magic Flute in Eb WoO 46,Tanya Tomkins and Eric Zivian,Beethoven Piano and Cello Works,http://www.magnatune.com/artists/albums/tomkins-beethoven/,59,88,http://he3.magnatune.com/all/03-7%20variations%20on%20a%20theme%20from%20the%20Magic%20Flute%20in%20Eb%20WoO%2046-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
