,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
109,206,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/professor_armchair-too_much_mustard-01-a_signal_from_mars-59-88.mp3,1,A Signal from Mars,Professor Armchair,Too Much Mustard,http://www.magnatune.com/artists/albums/armchair-octopants/,59,88,http://he3.magnatune.com/all/01-A%20Signal%20from%20Mars-Professor%20Armchair.mp3
113,213,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/professor_armchair-too_much_mustard-01-a_signal_from_mars-262-291.mp3,1,A Signal from Mars,Professor Armchair,Too Much Mustard,http://www.magnatune.com/artists/albums/armchair-octopants/,262,291,http://he3.magnatune.com/all/01-A%20Signal%20from%20Mars-Professor%20Armchair.mp3
115,224,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/electric_frankenstein-sick_songs-01-action_high-117-146.mp3,1,Action High,Electric Frankenstein,Sick Songs,http://www.magnatune.com/artists/albums/elecfrank-sicksongs/,117,146,http://he3.magnatune.com/all/01-Action%20High-Electric%20Frankenstein.mp3
145,303,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/ambient_teknology-phoenix-01-ambient_teknology-233-262.mp3,1,Ambient Teknology,Ambient Teknology,Phoenix,http://www.magnatune.com/artists/albums/atek-phoenix/,233,262,http://he3.magnatune.com/all/01-Ambient%20Teknology-Ambient%20Teknology.mp3
160,347,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/jacob_heringman-josquin_des_prez_lute_settings-01-anon__praeter_rerum_seriem-262-291.mp3,1,Anon _ Praeter rerum seriem,Jacob Heringman,Josquin des Prez Lute Settings,http://www.magnatune.com/artists/albums/heringman-josquin/,262,291,http://he3.magnatune.com/all/01-Anon%20_%20Praeter%20rerum%20seriem-Jacob%20Heringman.mp3
166,360,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jamie_janover-now_center_of_time-01-arc-88-117.mp3,1,Arc,Jamie Janover,Now Center of Time,http://www.magnatune.com/artists/albums/janover-nowcenter/,88,117,http://he3.magnatune.com/all/01-Arc-Jamie%20Janover.mp3
172,372,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jamie_janover-now_center_of_time-01-arc-436-465.mp3,1,Arc,Jamie Janover,Now Center of Time,http://www.magnatune.com/artists/albums/janover-nowcenter/,436,465,http://he3.magnatune.com/all/01-Arc-Jamie%20Janover.mp3
183,408,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/tim_rayborn-ashek-01-ashek-378-407.mp3,1,Ashek,Tim Rayborn,Ashek,http://www.magnatune.com/artists/albums/rayborn-asked/,378,407,http://he3.magnatune.com/all/01-Ashek-Tim%20Rayborn.mp3
184,410,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/tim_rayborn-ashek-01-ashek-436-465.mp3,1,Ashek,Tim Rayborn,Ashek,http://www.magnatune.com/artists/albums/rayborn-asked/,436,465,http://he3.magnatune.com/all/01-Ashek-Tim%20Rayborn.mp3
235,509,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/hans_christian-phantoms-01-backwards_with_my_eyes_closed-204-233.mp3,1,Backwards (with my eyes closed),Hans Christian,Phantoms,http://www.magnatune.com/artists/albums/hanschristian-phantoms/,204,233,http://he3.magnatune.com/all/01-Backwards%20(with%20my%20eyes%20closed)-Hans%20Christian.mp3
237,511,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/burnshee_thornside-rock_this_moon-01-bad_bad_luck-0-29.mp3,1,Bad Bad Luck,Burnshee Thornside,Rock This Moon,http://www.magnatune.com/artists/albums/burnshee-moon/,0,29,http://he3.magnatune.com/all/01-Bad%20Bad%20Luck-Burnshee%20Thornside.mp3
261,566,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/rapoon-what_do_you_suppose-01-before_i_begin-233-262.mp3,1,Before I begin,Rapoon,What do you suppose,http://www.magnatune.com/artists/albums/rapoon-suppose/,233,262,http://he3.magnatune.com/all/01-Before%20I%20begin-Rapoon.mp3
275,599,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-the_payans_concert-01-bhimpalasi-320-349.mp3,1,Bhimpalasi,Jay Kishor,The Payans Concert,http://www.magnatune.com/artists/albums/kishor-payans/,320,349,http://he3.magnatune.com/all/01-Bhimpalasi-Jay%20Kishor.mp3
284,613,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-the_payans_concert-01-bhimpalasi-726-755.mp3,1,Bhimpalasi,Jay Kishor,The Payans Concert,http://www.magnatune.com/artists/albums/kishor-payans/,726,755,http://he3.magnatune.com/all/01-Bhimpalasi-Jay%20Kishor.mp3
292,625,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-the_payans_concert-01-bhimpalasi-1074-1103.mp3,1,Bhimpalasi,Jay Kishor,The Payans Concert,http://www.magnatune.com/artists/albums/kishor-payans/,1074,1103,http://he3.magnatune.com/all/01-Bhimpalasi-Jay%20Kishor.mp3
319,687,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/chris_harvey-the_white_sail-01-biomorph-30-59.mp3,1,Biomorph,Chris Harvey,The White Sail,http://www.magnatune.com/artists/albums/harvey-wsail/,30,59,http://he3.magnatune.com/all/01-Biomorph-Chris%20Harvey.mp3
335,712,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/beatundercontrol-the_introduction-01-blue_lights-30-59.mp3,1,Blue Lights,Beatundercontrol,The Introduction,http://www.magnatune.com/artists/albums/beatunder-intro/,30,59,http://he3.magnatune.com/all/01-Blue%20Lights-Beatundercontrol.mp3
336,713,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/beatundercontrol-the_introduction-01-blue_lights-59-88.mp3,1,Blue Lights,Beatundercontrol,The Introduction,http://www.magnatune.com/artists/albums/beatunder-intro/,59,88,http://he3.magnatune.com/all/01-Blue%20Lights-Beatundercontrol.mp3
339,716,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/beatundercontrol-the_introduction-01-blue_lights-146-175.mp3,1,Blue Lights,Beatundercontrol,The Introduction,http://www.magnatune.com/artists/albums/beatunder-intro/,146,175,http://he3.magnatune.com/all/01-Blue%20Lights-Beatundercontrol.mp3
358,790,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/suzanne_teng-enchanted_wind-01-breath_of_love-378-407.mp3,1,Breath of Love,Suzanne Teng,Enchanted Wind,http://www.magnatune.com/artists/albums/teng-enchanted/,378,407,http://he3.magnatune.com/all/01-Breath%20of%20Love-Suzanne%20Teng.mp3
361,793,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/suzanne_teng-enchanted_wind-01-breath_of_love-465-494.mp3,1,Breath of Love,Suzanne Teng,Enchanted Wind,http://www.magnatune.com/artists/albums/teng-enchanted/,465,494,http://he3.magnatune.com/all/01-Breath%20of%20Love-Suzanne%20Teng.mp3
383,838,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/tilopa-by_the_way-01-by_the_way-59-88.mp3,1,By The Way,Tilopa,By The Way,http://www.magnatune.com/artists/albums/tilopa-bytheway/,59,88,http://he3.magnatune.com/all/01-By%20The%20Way-Tilopa.mp3
396,872,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/dj_cary-downtempo_chill_2-01-calm_ammonite-0-29.mp3,1,Calm (Ammonite),DJ Cary,Downtempo Chill 2,http://www.magnatune.com/artists/albums/magnacomp-downchill2/,0,29,http://he3.magnatune.com/all/01-Calm%20(Ammonite)-DJ%20Cary.mp3
415,920,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/gerard_satamian-dry_fig_trees-01-chansons_sans_paroles_1989_op__2_pastorale-175-204.mp3,1,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,Dry Fig Trees,http://www.magnatune.com/artists/albums/satamian-dry/,175,204,http://he3.magnatune.com/all/01-Chansons%20sans%20paroles%20(1989)%20op.%202%20Pastorale-Gerard%20Satamian.mp3
429,941,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/mijo-fata_morgana-01-click_here-146-175.mp3,1,Click Here,Mijo,Fata Morgana,http://www.magnatune.com/artists/albums/mijo-fata/,146,175,http://he3.magnatune.com/all/01-Click%20Here-Mijo.mp3
435,1037,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/american_bach_soloists-j_s__bach__transcriptions_of_italian_music-01-concerto_in_a_minor_for_four_harpsichords_bwv_1065_i_allegro-0-29.mp3,1,Concerto in A Minor for Four Harpsichords BWV 1065_ I Allegro,American Bach Soloists,J.S. Bach - Transcriptions of Italian Music,http://www.magnatune.com/artists/albums/abs-transcriptions/,0,29,http://he3.magnatune.com/all/01-Concerto%20in%20A%20Minor%20for%20Four%20Harpsichords%20BWV%201065_%20I%20Allegro-ABS.mp3
444,1071,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/altri_stromenti-uccellini-01-confitebor_monteverdi-0-29.mp3,1,Confitebor (Monteverdi),Altri Stromenti,Uccellini,http://www.magnatune.com/artists/albums/stromenti-uccellini/,0,29,http://he3.magnatune.com/all/01-Confitebor%20(Monteverdi)-Altri%20Stromenti.mp3
448,1080,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/altri_stromenti-uccellini-01-confitebor_monteverdi-262-291.mp3,1,Confitebor (Monteverdi),Altri Stromenti,Uccellini,http://www.magnatune.com/artists/albums/stromenti-uccellini/,262,291,http://he3.magnatune.com/all/01-Confitebor%20(Monteverdi)-Altri%20Stromenti.mp3
459,1103,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/skitzo-heavy_shit-01-curse_of_the_phoenix-88-117.mp3,1,Curse of the Phoenix,Skitzo,Heavy Shit,http://www.magnatune.com/artists/albums/skitzo-heavy/,88,117,http://he3.magnatune.com/all/01-Curse%20of%20the%20Phoenix-Skitzo.mp3
473,1131,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/tim_rayborn-chordae-01-damor_non_jauzi-0-29.mp3,1,D'amor non jauzi,Tim Rayborn,Chordae,http://www.magnatune.com/artists/albums/rayborn-chordae/,0,29,http://he3.magnatune.com/all/01-D'amor%20non%20jauzi-Tim%20Rayborn.mp3
481,1143,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/tim_rayborn-chordae-01-damor_non_jauzi-349-378.mp3,1,D'amor non jauzi,Tim Rayborn,Chordae,http://www.magnatune.com/artists/albums/rayborn-chordae/,349,378,http://he3.magnatune.com/all/01-D'amor%20non%20jauzi-Tim%20Rayborn.mp3
485,1151,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/tim_rayborn-chordae-01-damor_non_jauzi-581-610.mp3,1,D'amor non jauzi,Tim Rayborn,Chordae,http://www.magnatune.com/artists/albums/rayborn-chordae/,581,610,http://he3.magnatune.com/all/01-D'amor%20non%20jauzi-Tim%20Rayborn.mp3
487,1153,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/tim_rayborn-chordae-01-damor_non_jauzi-639-668.mp3,1,D'amor non jauzi,Tim Rayborn,Chordae,http://www.magnatune.com/artists/albums/rayborn-chordae/,639,668,http://he3.magnatune.com/all/01-D'amor%20non%20jauzi-Tim%20Rayborn.mp3
492,1160,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/hoxman-synthesis_of_five-01-danse_avec_le_vent-0-29.mp3,1,Danse Avec Le Vent,Hoxman,Synthesis of Five,http://www.magnatune.com/artists/albums/hoxman-synthesis/,0,29,http://he3.magnatune.com/all/01-Danse%20Avec%20Le%20Vent-Hoxman.mp3
545,1286,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/mr_epic-sideways-01-down_low-117-146.mp3,1,Down Low,Mr Epic,Sideways,http://www.magnatune.com/artists/albums/mrepic-sideways/,117,146,http://he3.magnatune.com/all/01-Down%20Low-Mr%20Epic.mp3
553,1349,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/jami_sieber-second_sight-01-edge_of_my_soul-117-146.mp3,1,Edge Of My Soul,Jami Sieber,Second Sight,http://www.magnatune.com/artists/albums/sieber-second/,117,146,http://he3.magnatune.com/all/01-Edge%20Of%20My%20Soul-Jami%20Sieber.mp3
562,1380,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/magnatune_compilation-new_age_and_jazz-01-ehren_starks_the_tale_of_room_620-117-146.mp3,1,Ehren Starks_ The Tale of Room 620,Magnatune Compilation,New Age and Jazz,http://www.magnatune.com/artists/albums/magnacomp-newage/,117,146,http://he3.magnatune.com/all/01-Ehren%20Starks_%20The%20Tale%20of%20Room%20620-Magnatune%20Compilation.mp3
563,1381,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/magnatune_compilation-new_age_and_jazz-01-ehren_starks_the_tale_of_room_620-146-175.mp3,1,Ehren Starks_ The Tale of Room 620,Magnatune Compilation,New Age and Jazz,http://www.magnatune.com/artists/albums/magnacomp-newage/,146,175,http://he3.magnatune.com/all/01-Ehren%20Starks_%20The%20Tale%20of%20Room%20620-Magnatune%20Compilation.mp3
581,1415,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/belief_systems-eponyms-01-electro_jive-436-465.mp3,1,Electro Jive,Belief Systems,Eponyms,http://www.magnatune.com/artists/albums/belief-eponyms/,436,465,http://he3.magnatune.com/all/01-Electro%20Jive-Mantic.mp3
592,1439,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-378-407.mp3,1,Ensemble Mirable - from Triemer Six Cello Sonatas,Magnatune,Romantic Dinner Classical Compilation,http://www.magnatune.com/artists/albums/magnacomp-dinner/,378,407,http://he3.magnatune.com/all/01-Ensemble%20Mirable%20-%20from%20Triemer%20Six%20Cello%20Sonatas-Magnatune.mp3
600,1451,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-726-755.mp3,1,Ensemble Mirable - from Triemer Six Cello Sonatas,Magnatune,Romantic Dinner Classical Compilation,http://www.magnatune.com/artists/albums/magnacomp-dinner/,726,755,http://he3.magnatune.com/all/01-Ensemble%20Mirable%20-%20from%20Triemer%20Six%20Cello%20Sonatas-Magnatune.mp3
607,1463,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/cargo_cult-alchemy-01-entry-59-88.mp3,1,Entry,Cargo Cult,Alchemy,http://www.magnatune.com/artists/albums/cargo-alchemy/,59,88,http://he3.magnatune.com/all/01-Entry-Cargo%20Cult.mp3
608,1464,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/cargo_cult-alchemy-01-entry-88-117.mp3,1,Entry,Cargo Cult,Alchemy,http://www.magnatune.com/artists/albums/cargo-alchemy/,88,117,http://he3.magnatune.com/all/01-Entry-Cargo%20Cult.mp3
614,1474,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-146-175.mp3,1,Eroica 1st,Philharmonia Baroque,Beethoven Symphonies No 3 Eroica and No 8,http://www.magnatune.com/artists/albums/pb-eroica/,146,175,http://he3.magnatune.com/all/01-Eroica%201st-Philharmonia%20Baroque.mp3
618,1480,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-320-349.mp3,1,Eroica 1st,Philharmonia Baroque,Beethoven Symphonies No 3 Eroica and No 8,http://www.magnatune.com/artists/albums/pb-eroica/,320,349,http://he3.magnatune.com/all/01-Eroica%201st-Philharmonia%20Baroque.mp3
621,1483,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-407-436.mp3,1,Eroica 1st,Philharmonia Baroque,Beethoven Symphonies No 3 Eroica and No 8,http://www.magnatune.com/artists/albums/pb-eroica/,407,436,http://he3.magnatune.com/all/01-Eroica%201st-Philharmonia%20Baroque.mp3
638,1513,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/anamar-transfado-01-eu_nao_sabia_i_did_not_knoow-0-29.mp3,1,Eu nao sabia (I did not knoow),Anamar,Transfado,http://www.magnatune.com/artists/albums/anamar-transfado/,0,29,http://he3.magnatune.com/all/01-Eu%20nao%20sabia%20(I%20did%20not%20knoow)-Anamar.mp3
647,1530,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/saros-soundscapes-01-eventide-233-262.mp3,1,Eventide,Saros,Soundscapes,http://www.magnatune.com/artists/albums/saros-soundscapes/,233,262,http://he3.magnatune.com/all/01-Eventide-Saros.mp3
649,1532,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/saros-soundscapes-01-eventide-291-320.mp3,1,Eventide,Saros,Soundscapes,http://www.magnatune.com/artists/albums/saros-soundscapes/,291,320,http://he3.magnatune.com/all/01-Eventide-Saros.mp3
660,1549,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/ed_martin-luis_milan__el_maestro-01-fantasia_1-59-88.mp3,1,Fantasia 1,Ed Martin,Luis Milan - El Maestro,http://www.magnatune.com/artists/albums/martin-luismilan/,59,88,http://he3.magnatune.com/all/01-Fantasia%201-Ed%20Martin.mp3
665,1558,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/jacob_heringman-siena_lute_book-01-fantasia_28_parigi-117-146.mp3,1,Fantasia 28 (Parigi),Jacob Heringman,Siena Lute Book,http://www.magnatune.com/artists/albums/heringman-siena/,117,146,http://he3.magnatune.com/all/01-Fantasia%2028%20(Parigi)-Jacob%20Heringman.mp3
677,1612,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/john_jackson-bad_things_happen_all_the_time-01-fire-0-29.mp3,1,Fire,John Jackson,Bad Things Happen All The Time,http://www.magnatune.com/artists/albums/jjackson-badthings/,0,29,http://he3.magnatune.com/all/01-Fire-John%20Jackson.mp3
690,1641,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/curl-ultimate_station-01-fly_free-0-29.mp3,1,Fly Free,Curl,Ultimate Station,http://www.magnatune.com/artists/albums/curl-ultimate/,0,29,http://he3.magnatune.com/all/01-Fly%20Free-Curl.mp3
691,1642,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/curl-ultimate_station-01-fly_free-30-59.mp3,1,Fly Free,Curl,Ultimate Station,http://www.magnatune.com/artists/albums/curl-ultimate/,30,59,http://he3.magnatune.com/all/01-Fly%20Free-Curl.mp3
703,1662,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/daniel_berkman-calabashmoon-01-folkways-59-88.mp3,1,folkways,Daniel Berkman,Calabashmoon,http://www.magnatune.com/artists/albums/berkman-calabash/,59,88,http://he3.magnatune.com/all/01-folkways-Daniel%20Berkman.mp3
731,1713,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/stargarden-step_off-01-from_here_to_there-262-291.mp3,1,From Here to There,Stargarden,Step Off,http://www.magnatune.com/artists/albums/stargarden-stepoff/,262,291,http://he3.magnatune.com/all/01-From%20Here%20to%20There-Stargarden.mp3
768,1786,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/sherefe-opium-01-gole_sangam-30-59.mp3,1,Gole Sangam,Sherefe,Opium,http://www.magnatune.com/artists/albums/manno-opium/,30,59,http://he3.magnatune.com/all/01-Gole%20Sangam-Sherefe.mp3
784,1848,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/burnshee_thornside-blues_and_misc-01-happy_blues-0-29.mp3,1,Happy Blues,Burnshee Thornside,Blues and misc,http://www.magnatune.com/artists/albums/burnshee-blues/,0,29,http://he3.magnatune.com/all/01-Happy%20Blues-Burnshee%20Thornside.mp3
805,1881,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-01-helios_course-204-233.mp3,1,Helio's Course,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,204,233,http://he3.magnatune.com/all/01-Helio's%20Course-DAC%20Crowell.mp3
814,1903,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-01-helios_course-842-871.mp3,1,Helio's Course,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,842,871,http://he3.magnatune.com/all/01-Helio's%20Course-DAC%20Crowell.mp3
815,1904,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-01-helios_course-871-900.mp3,1,Helio's Course,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,871,900,http://he3.magnatune.com/all/01-Helio's%20Course-DAC%20Crowell.mp3
820,1910,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-01-helios_course-1045-1074.mp3,1,Helio's Course,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,1045,1074,http://he3.magnatune.com/all/01-Helio's%20Course-DAC%20Crowell.mp3
821,1915,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-01-helios_course-1190-1219.mp3,1,Helio's Course,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,1190,1219,http://he3.magnatune.com/all/01-Helio's%20Course-DAC%20Crowell.mp3
822,1916,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/dac_crowell-the_mechanism_of_starlight-01-helios_course-1219-1248.mp3,1,Helio's Course,DAC Crowell,The Mechanism of Starlight,http://www.magnatune.com/artists/albums/dac-mech/,1219,1248,http://he3.magnatune.com/all/01-Helio's%20Course-DAC%20Crowell.mp3
829,1932,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/spinecar-autophile-01-home-0-29.mp3,1,Home,Spinecar,Autophile,http://www.magnatune.com/artists/albums/spinecar-autophile/,0,29,http://he3.magnatune.com/all/01-Home-Spinecar.mp3
835,1940,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/jag-pretty_girl_blues-01-house_party_rag-0-29.mp3,1,House Party Rag,Jag,Pretty Girl Blues,http://www.magnatune.com/artists/albums/jag-prettygirl/,0,29,http://he3.magnatune.com/all/01-House%20Party%20Rag-Jag.mp3
837,1946,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/seismic_anamoly-sweet_rock_candy-01-howl_at_the_moon-0-29.mp3,1,Howl at the Moon,Seismic Anamoly,Sweet Rock Candy,http://www.magnatune.com/artists/albums/seismic-sweetrock/,0,29,http://he3.magnatune.com/all/01-Howl%20at%20the%20Moon-Seismic%20Anamoly.mp3
844,1955,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/seismic_anamoly-sweet_rock_candy-01-howl_at_the_moon-262-291.mp3,1,Howl at the Moon,Seismic Anamoly,Sweet Rock Candy,http://www.magnatune.com/artists/albums/seismic-sweetrock/,262,291,http://he3.magnatune.com/all/01-Howl%20at%20the%20Moon-Seismic%20Anamoly.mp3
864,1992,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/nova_express-gimme_some-01-im_alive-0-29.mp3,1,I'm Alive,Nova Express,Gimme Some,http://www.magnatune.com/artists/albums/novaexpress-gimme/,0,29,http://he3.magnatune.com/all/01-I'm%20Alive-Nova%20Express.mp3
