,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
92,177,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/burning_babylon-stereo_mash_up-01-7_nine_skank-59-88.mp3,1,7 Nine Skank,Burning Babylon,Stereo Mash Up,http://www.magnatune.com/artists/albums/babylon-stereo/,59,88,http://he3.magnatune.com/all/01-7%20Nine%20Skank-Burning%20Babylon.mp3
96,184,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/pain_factor-8_seconds-01-8_seconds-59-88.mp3,1,8 seconds,Pain Factor,8 Seconds,http://www.magnatune.com/artists/albums/pfactor-8seconds/,59,88,http://he3.magnatune.com/all/01-8%20seconds-Pain%20Factor.mp3
9589,21022,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/falling_you-human-05-a_bird_in_a_cage-88-117.mp3,5,A Bird in a Cage,Falling You,Human,http://www.magnatune.com/artists/albums/fallingyou-human/,88,117,http://he3.magnatune.com/all/05-A%20Bird%20in%20a%20Cage-Falling%20You.mp3
13772,30217,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/mercy_machine-in_your_bed-07-a_prayer-59-88.mp3,7,A Prayer,Mercy Machine,In Your Bed,http://www.magnatune.com/artists/albums/mercy-inbed/,59,88,http://he3.magnatune.com/all/07-A%20Prayer-Mercy%20Machine.mp3
21613,47490,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/electric_frankenstein-the_time_is_now-12-a_sweet_sickness-30-59.mp3,12,A Sweet Sickness,Electric Frankenstein,The Time Is Now,http://www.magnatune.com/artists/albums/elecfrank-timenow/,30,59,http://he3.magnatune.com/all/12-A%20Sweet%20Sickness-Electric%20Frankenstein.mp3
5212,11363,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/dj_markitos-evolution_of_the_mind-03-a_trip_beyond_the_universe-59-88.mp3,3,A Trip Beyond the Universe,DJ Markitos,Evolution of the Mind,http://www.magnatune.com/artists/albums/markitos-evolution/,59,88,http://he3.magnatune.com/all/03-A%20Trip%20Beyond%20the%20Universe-DJ%20Markitos.mp3
22481,49476,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/jeni_melia-the_lost_art_of_wooing-13-a_dream_john_dowland-30-59.mp3,13,A dream (John Dowland),Jeni Melia,The Lost Art of Wooing,http://www.magnatune.com/artists/albums/melia-wooing/,30,59,http://he3.magnatune.com/all/13-A%20dream%20(John%20Dowland)-Jeni%20Melia.mp3
9604,21050,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/strojovna_07-switch_on__switch_off-05-a_question-30-59.mp3,5,A question,Strojovna 07,Switch On - Switch Off,http://www.magnatune.com/artists/albums/strojovna-switch/,30,59,http://he3.magnatune.com/all/05-A%20question-Strojovna%2007.mp3
13775,30225,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/jade_leary-fossildawn-07-a_shadow-59-88.mp3,7,A shadow,Jade Leary,Fossildawn,http://www.magnatune.com/artists/albums/jade-fossildawn/,59,88,http://he3.magnatune.com/all/07-A%20shadow-Jade%20Leary.mp3
2741,5948,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/suzanne_teng-enchanted_wind-02-above_the_clouds-30-59.mp3,2,Above the Clouds,Suzanne Teng,Enchanted Wind,http://www.magnatune.com/artists/albums/teng-enchanted/,30,59,http://he3.magnatune.com/all/02-Above%20the%20Clouds-Suzanne%20Teng.mp3
11719,25737,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/chris_juergensen-prospects-06-absolution-30-59.mp3,6,Absolution,Chris Juergensen,Prospects,http://www.magnatune.com/artists/albums/juergenson-prospects/,30,59,http://he3.magnatune.com/all/06-Absolution-Chris%20Juergensen.mp3
20471,44977,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/jeff_wahl-meditative_guitar-11-acceptance-30-59.mp3,11,Acceptance,Jeff Wahl,Meditative Guitar,http://www.magnatune.com/artists/albums/wahl-meditative/,30,59,http://he3.magnatune.com/all/11-Acceptance-Jeff%20Wahl.mp3
115,224,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/electric_frankenstein-sick_songs-01-action_high-117-146.mp3,1,Action High,Electric Frankenstein,Sick Songs,http://www.magnatune.com/artists/albums/elecfrank-sicksongs/,117,146,http://he3.magnatune.com/all/01-Action%20High-Electric%20Frankenstein.mp3
11726,25748,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/suzanne_teng-mystic_journey-06-aduman-30-59.mp3,6,Aduman,Suzanne Teng,Mystic Journey,http://www.magnatune.com/artists/albums/teng-mystic/,30,59,http://he3.magnatune.com/all/06-Aduman-Suzanne%20Teng.mp3
24794,55567,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/glen_bledsoe-octopants-19-aerodrone-30-59.mp3,19,Aerodrone,Glen Bledsoe,Octopants,http://www.magnatune.com/artists/albums/bledsoe-octopants/,30,59,http://he3.magnatune.com/all/19-Aerodrone-Glen%20Bledsoe.mp3
19127,41948,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/claire_fitch-ambiencellist-10-after-59-88.mp3,10,After,Claire Fitch,Ambiencellist,http://www.magnatune.com/artists/albums/fitch-amb/,59,88,http://he3.magnatune.com/all/10-After-Claire%20Fitch.mp3
5230,11414,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/beth_quist-shall_we_dance-03-air_chair-88-117.mp3,3,Air Chair,Beth Quist,Shall We Dance,http://www.magnatune.com/artists/albums/quist-dance/,88,117,http://he3.magnatune.com/all/03-Air%20Chair-Beth%20Quist.mp3
13785,30240,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/philharmonia_baroque-rameau_and_leclair-07-air_gracieux__gigue__marche_des_bergers_et_des_silvains_leclair_scylla_et_glaucus-30-59.mp3,7,Air gracieux _ Gigue _ Marche des Bergers et des Silvains (Leclair_ Scylla et Glaucus),Philharmonia Baroque,Rameau and Leclair,http://www.magnatune.com/artists/albums/pb-rameau-leclair/,30,59,http://he3.magnatune.com/all/07-Air%20gracieux%20_%20Gigue%20_%20Marche%20des%20Bergers%20et%20des%20Silvains%20(Leclair_%20Scylla%20et%20Glaucus)-Philharmonia%20Baroque.mp3
124,244,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/voices_of_music-an_evening_with_bach-01-air_on_a_g_string_bwv_1069-59-88.mp3,1,Air on a G string (BWV 1069),Voices of Music,An Evening With Bach,http://www.magnatune.com/artists/albums/voicesofmusic-bach/,59,88,http://he3.magnatune.com/all/01-Air%20on%20a%20G%20string%20(BWV%201069)-Voices%20of%20Music.mp3
21629,47532,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/shiva_in_exile-ethnic-12-aldebaran-117-146.mp3,12,Aldebaran,Shiva In Exile,Ethnic,http://www.magnatune.com/artists/albums/shiva-ethnic/,117,146,http://he3.magnatune.com/all/12-Aldebaran-Shiva%20In%20Exile.mp3
7493,16401,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/the_wretch-ambulatory-04-alerting-59-88.mp3,4,Alerting,The Wretch,Ambulatory,http://www.magnatune.com/artists/albums/wretch-ambulatory/,59,88,http://he3.magnatune.com/all/04-Alerting-The%20Wretch.mp3
5240,11426,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/justin_bianco-siren-03-all_ive_got-30-59.mp3,3,All I've Got,Justin Bianco,Siren,http://www.magnatune.com/artists/albums/bianco-siren/,30,59,http://he3.magnatune.com/all/03-All%20I've%20Got-Justin%20Bianco.mp3
19141,41979,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/hoxman-synthesis_of_five-10-all_is_funky-30-59.mp3,10,All Is Funky,Hoxman,Synthesis of Five,http://www.magnatune.com/artists/albums/hoxman-synthesis/,30,59,http://he3.magnatune.com/all/10-All%20Is%20Funky-Hoxman.mp3
5251,11446,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/atomic_opera-alpha_and_oranges-03-all_these_things-117-146.mp3,3,All These Things,Atomic Opera,Alpha and Oranges,http://www.magnatune.com/artists/albums/atomic-alpha/,117,146,http://he3.magnatune.com/all/03-All%20These%20Things-Atomic%20Opera.mp3
2779,6030,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/chris_harvey-the_white_sail-02-allegiance-30-59.mp3,2,Allegiance,Chris Harvey,The White Sail,http://www.magnatune.com/artists/albums/harvey-wsail/,30,59,http://he3.magnatune.com/all/02-Allegiance-Chris%20Harvey.mp3
24068,53484,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/jacob_heringman-holburns_passion-16-almain_the_night_watch_bandora-30-59.mp3,16,Almain_ the night watch (Bandora),Jacob Heringman,Holburns Passion,http://www.magnatune.com/artists/albums/heringman-holburns/,30,59,http://he3.magnatune.com/all/16-Almain_%20the%20night%20watch%20(Bandora)-Jacob%20Heringman.mp3
15763,34579,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/seismic_anamoly-ramifications-08-always_on_my_mind-30-59.mp3,8,Always on My Mind,Seismic Anamoly,Ramifications,http://www.magnatune.com/artists/albums/seismic-ramifications/,30,59,http://he3.magnatune.com/all/08-Always%20on%20My%20Mind-Seismic%20Anamoly.mp3
15786,34620,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/cargo_cult-alchemy-08-ambriel-30-59.mp3,8,Ambriel,Cargo Cult,Alchemy,http://www.magnatune.com/artists/albums/cargo-alchemy/,30,59,http://he3.magnatune.com/all/08-Ambriel-Cargo%20Cult.mp3
5291,11543,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/tilopa-by_the_way-03-amigos_de_viaje-30-59.mp3,3,Amigos De Viaje,Tilopa,By The Way,http://www.magnatune.com/artists/albums/tilopa-bytheway/,30,59,http://he3.magnatune.com/all/03-Amigos%20De%20Viaje-Tilopa.mp3
22497,49524,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/jacob_heringman-jane_pickeringes_lute_book-13-an_allemande-30-59.mp3,13,An Allemande,Jacob Heringman,Jane Pickeringes Lute Book,http://www.magnatune.com/artists/albums/heringman-pickering/,30,59,http://he3.magnatune.com/all/13-An%20Allemande-Jacob%20Heringman.mp3
17564,38526,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/falling_you-human-09-an_angel_ameliorate-30-59.mp3,9,An Angel Ameliorate,Falling You,Human,http://www.magnatune.com/artists/albums/fallingyou-human/,30,59,http://he3.magnatune.com/all/09-An%20Angel%20Ameliorate-Falling%20You.mp3
25240,56910,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/the_strap_ons-geeking_crime-22-anarchy_life-30-59.mp3,22,Anarchy life,The Strap Ons,Geeking Crime,http://www.magnatune.com/artists/albums/strapons-geekcrime/,30,59,http://he3.magnatune.com/all/22-Anarchy%20life-The%20Strap%20Ons.mp3
5307,11584,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/artemis-gravity-03-angel-30-59.mp3,3,Angel,Artemis,Gravity,http://www.magnatune.com/artists/albums/artemis-gravity/,30,59,http://he3.magnatune.com/all/03-Angel-Artemis.mp3
19153,42036,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/mrdc-plethora-10-angel-30-59.mp3,10,Angel,MRDC,Plethora,http://www.magnatune.com/artists/albums/mrdc-plethora/,30,59,http://he3.magnatune.com/all/10-Angel-MRDC.mp3
13870,30437,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/ammonite-reconnection-07-angel_hold_on___-30-59.mp3,7,Angel (hold on...),Ammonite,Reconnection,http://www.magnatune.com/artists/albums/ammonite-recon/,30,59,http://he3.magnatune.com/all/07-Angel%20(hold%20on...)-Ammonite.mp3
157,333,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/paul_avgerinos-sky_of_grace-01-angels_breath-59-88.mp3,1,Angel's Breath,Paul Avgerinos,Sky Of Grace,http://www.magnatune.com/artists/albums/avgerinos-skygrace/,59,88,http://he3.magnatune.com/all/01-Angel's%20Breath-Paul%20Avgerinos.mp3
19156,42049,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/jeffrey_luck_lucas-what_we_whisper-10-angels_take_me-204-233.mp3,10,Angels Take Me,Jeffrey Luck Lucas,What We Whisper,http://www.magnatune.com/artists/albums/lucas-whisper/,204,233,http://he3.magnatune.com/all/10-Angels%20Take%20Me-Jeffrey%20Luck%20Lucas.mp3
2803,6101,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/jacob_heringman-josquin_des_prez_lute_settings-02-anon__part_ii_virtus_sancti_spiritus-59-88.mp3,2,Anon _ Part II_ Virtus sancti Spiritus,Jacob Heringman,Josquin des Prez Lute Settings,http://www.magnatune.com/artists/albums/heringman-josquin/,59,88,http://he3.magnatune.com/all/02-Anon%20_%20Part%20II_%20Virtus%20sancti%20Spiritus-Jacob%20Heringman.mp3
5337,11636,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/seismic_anamoly-afterburner-03-anthem_for_hcp-30-59.mp3,3,Anthem for HCP,Seismic Anamoly,Afterburner,http://www.magnatune.com/artists/albums/seismic-afterburner/,30,59,http://he3.magnatune.com/all/03-Anthem%20for%20HCP-Seismic%20Anamoly.mp3
15806,34657,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/dr_kuch-analog_disease-08-antonin_vs_alberto-30-59.mp3,8,Antonin vs Alberto,Dr Kuch,Analog Disease,http://www.magnatune.com/artists/albums/domased-analog/,30,59,http://he3.magnatune.com/all/08-Antonin%20vs%20Alberto-Dr%20Kuch.mp3
25120,56564,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/justin_bianco-finality-21-anubis-30-59.mp3,21,Anubis,Justin Bianco,Finality,http://www.magnatune.com/artists/albums/bianco-finality/,30,59,http://he3.magnatune.com/all/21-Anubis-Justin%20Bianco.mp3
9682,21240,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/magnatune_compilation-world_fusion-05-anup_resolve-30-59.mp3,5,Anup_ Resolve,Magnatune Compilation,World Fusion,http://www.magnatune.com/artists/albums/magnacomp-world/,30,59,http://he3.magnatune.com/all/05-Anup_%20Resolve-Magnatune%20Compilation.mp3
9691,21257,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/the_seldon_plan-making_circles-05-aperitif-59-88.mp3,5,Aperitif,The Seldon Plan,Making Circles,http://www.magnatune.com/artists/albums/seldon-circles/,59,88,http://he3.magnatune.com/all/05-Aperitif-The%20Seldon%20Plan.mp3
17590,38574,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/liquid_zen-magic_midsummer-09-arabia_underwater-30-59.mp3,9,Arabia Underwater,Liquid Zen,Magic Midsummer,http://www.magnatune.com/artists/albums/liquid-magic/,30,59,http://he3.magnatune.com/all/09-Arabia%20Underwater%20-%20Liquid%20Zen.mp3
11820,25972,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/dj_markitos-inside_your_dreams-06-artificial_signals-30-59.mp3,6,Artificial Signals,DJ Markitos,Inside Your Dreams,http://www.magnatune.com/artists/albums/markitos-inside/,30,59,http://he3.magnatune.com/all/06-Artificial%20Signals-DJ%20Markitos.mp3
177,392,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/kenji_williams-worldspirit_soundtrack-01-artists_prayer-233-262.mp3,1,Artist's Prayer,Kenji Williams,Worldspirit Soundtrack,http://www.magnatune.com/artists/albums/kenji-worldspirit/,233,262,http://he3.magnatune.com/all/01-Artist's%20Prayer-Kenji%20Williams.mp3
9703,21276,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/utopia_banished-night_of_the_black_wyvern-05-as_it_descends-30-59.mp3,5,As it Descends,Utopia Banished,Night of the Black Wyvern,http://www.magnatune.com/artists/albums/utopiabanished-night/,30,59,http://he3.magnatune.com/all/05-As%20it%20Descends-Utopia%20Banished.mp3
188,422,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/satori-journey_to_other_worlds-01-astral_flight-59-88.mp3,1,Astral Flight,Satori,Journey to Other Worlds,http://www.magnatune.com/artists/albums/satori-journey/,59,88,http://he3.magnatune.com/all/01-Astral%20Flight-Satori.mp3
2838,6162,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/vito_paternoster-inzaffirio-02-ave_maria-30-59.mp3,2,Ave Maria,Vito Paternoster,Inzaffirio,http://www.magnatune.com/artists/albums/paternoster-inzaffirio/,30,59,http://he3.magnatune.com/all/02-Ave%20Maria-Vito%20Paternoster.mp3
20553,45148,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/zephyrus-angelus-11-ave_maria__virgo_serena_josquin_des_prez-30-59.mp3,11,Ave Maria..virgo serena (Josquin des Prez),Zephyrus,Angelus,http://www.magnatune.com/artists/albums/zephyrus-angelus/,30,59,http://he3.magnatune.com/all/11-Ave%20Maria..virgo%20serena%20(Josquin%20des%20Prez)-Zephyrus.mp3
25729,58430,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/the_art_of_the_lute_player-the_art_of_the_lute_player-29-ave_mario__josquin_des_prez__simon_gintzler__jacob_heringman-30-59.mp3,29,Ave Mario _ Josquin des Prez - Simon Gintzler - Jacob Heringman,The Art of the Lute Player,The Art of the Lute Player,http://www.magnatune.com/artists/albums/heringman-artlute/,30,59,http://he3.magnatune.com/all/29-Ave%20Mario%20_%20Josquin%20des%20Prez%20-%20Simon%20Gintzler%20-%20Jacob%20Heringman%20-%20The%20Art%20of%20the%20Lute%20Player.mp3
11868,26058,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/seismic_anamoly-ramifications-06-backdoor_man-146-175.mp3,6,Backdoor Man,Seismic Anamoly,Ramifications,http://www.magnatune.com/artists/albums/seismic-ramifications/,146,175,http://he3.magnatune.com/all/06-Backdoor%20Man-Seismic%20Anamoly.mp3
7554,16555,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/brad_sucks-i_dont_know_what_im_doing-04-bad_attraction-59-88.mp3,4,Bad Attraction,Brad Sucks,I Dont Know What Im Doing,http://www.magnatune.com/artists/albums/bradsucks-dontknow/,59,88,http://he3.magnatune.com/all/04-Bad%20Attraction-Brad%20Sucks.mp3
5387,11745,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/jacob_heringman-josquin_des_prez_lute_settings-03-bakfark__faulte_dargent-88-117.mp3,3,Bakfark _ Faulte d'argent,Jacob Heringman,Josquin des Prez Lute Settings,http://www.magnatune.com/artists/albums/heringman-josquin/,88,117,http://he3.magnatune.com/all/03-Bakfark%20_%20Faulte%20d'argent-Jacob%20Heringman.mp3
15866,34757,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/jesse_manno-sea_spirits-08-bali_child-146-175.mp3,8,Bali Child,Jesse Manno,Sea Spirits,http://www.magnatune.com/artists/albums/manno-sea/,146,175,http://he3.magnatune.com/all/08-Bali%20Child-Jesse%20Manno.mp3
21681,47636,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/william_brooks-bitter_circus-12-barn-30-59.mp3,12,Barn,William Brooks,Bitter Circus,http://www.magnatune.com/artists/albums/wbrooks-bitter/,30,59,http://he3.magnatune.com/all/12-Barn-William%20Brooks.mp3
7574,16602,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/farallon_recorder_quartet-ludwig_senfl-04-beati_omnes_qui_timent-30-59.mp3,4,Beati omnes qui timent,Farallon Recorder Quartet,Ludwig Senfl,http://www.magnatune.com/artists/albums/farallon-senfl/,30,59,http://he3.magnatune.com/all/04-Beati%20omnes%20qui%20timent-Farallon%20Recorder%20Quartet.mp3
13926,30597,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/lisa_debenedictis-mixter_one-07-below_and_beyond_by_shockshadow-30-59.mp3,7,Below and Beyond by shockshadow,Lisa DeBenedictis,Mixter One,http://www.magnatune.com/artists/albums/debenedictis-mixterone/,30,59,http://he3.magnatune.com/all/07-Below%20and%20Beyond%20by%20shockshadow-Lisa%20DeBenedictis.mp3
17646,38685,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/american_bach_soloists-joseph_haydn__masses-09-benedictus__allegro_moderato-30-59.mp3,9,Benedictus - Allegro moderato,American Bach Soloists,Joseph Haydn - Masses,http://www.magnatune.com/artists/albums/abs-haydnmasses/,30,59,http://he3.magnatune.com/all/09-Benedictus%20-%20Allegro%20moderato-ABS.mp3
19200,42150,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/professor_armchair-too_much_mustard-10-bethena-117-146.mp3,10,Bethena,Professor Armchair,Too Much Mustard,http://www.magnatune.com/artists/albums/armchair-octopants/,117,146,http://he3.magnatune.com/all/10-Bethena-Professor%20Armchair.mp3
24091,53536,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/barry_phillips-trad-16-bjorndansen_e__olof_tillman-59-88.mp3,16,Bjorndansen e. Olof Tillman,Barry Phillips,Trad,http://www.magnatune.com/artists/albums/phillips-trad/,59,88,http://he3.magnatune.com/all/16-Bjorndansen%20e.%20Olof%20Tillman-Barry%20Phillips.mp3
5436,11837,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/rapoon-cidar-03-black_feel-30-59.mp3,3,Black Feel,Rapoon,Cidar,http://www.magnatune.com/artists/albums/rapoon-cidar/,30,59,http://he3.magnatune.com/all/03-Black%20Feel-Rapoon.mp3
7657,16788,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/rocket_city_riot-middle_age_suicide-04-blow_my_mind-30-59.mp3,4,Blow My Mind,Rocket City Riot,Middle Age Suicide,http://www.magnatune.com/artists/albums/rocketcity-middle/,30,59,http://he3.magnatune.com/all/04-Blow%20My%20Mind-Rocket%20City%20Riot.mp3
