,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
33,74,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1016-1045.mp3,1,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa,American Bach Soloists,Heinrich Schutz - Musicalische Exequien,http://www.magnatune.com/artists/albums/abs-heinrich/,1016,1045,http://he3.magnatune.com/all/01--Musicalische%20Exequien%20SWV%20279%20Teil%20I_%20Concert%20in%20Form%20einer%20teutschen%20Begrabnis-Missa--ABS.mp3
34,76,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1074-1103.mp3,1,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa,American Bach Soloists,Heinrich Schutz - Musicalische Exequien,http://www.magnatune.com/artists/albums/abs-heinrich/,1074,1103,http://he3.magnatune.com/all/01--Musicalische%20Exequien%20SWV%20279%20Teil%20I_%20Concert%20in%20Form%20einer%20teutschen%20Begrabnis-Missa--ABS.mp3
37,80,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1190-1219.mp3,1,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa,American Bach Soloists,Heinrich Schutz - Musicalische Exequien,http://www.magnatune.com/artists/albums/abs-heinrich/,1190,1219,http://he3.magnatune.com/all/01--Musicalische%20Exequien%20SWV%20279%20Teil%20I_%20Concert%20in%20Form%20einer%20teutschen%20Begrabnis-Missa--ABS.mp3
38,81,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1219-1248.mp3,1,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa,American Bach Soloists,Heinrich Schutz - Musicalische Exequien,http://www.magnatune.com/artists/albums/abs-heinrich/,1219,1248,http://he3.magnatune.com/all/01--Musicalische%20Exequien%20SWV%20279%20Teil%20I_%20Concert%20in%20Form%20einer%20teutschen%20Begrabnis-Missa--ABS.mp3
39,82,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1248-1277.mp3,1,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa,American Bach Soloists,Heinrich Schutz - Musicalische Exequien,http://www.magnatune.com/artists/albums/abs-heinrich/,1248,1277,http://he3.magnatune.com/all/01--Musicalische%20Exequien%20SWV%20279%20Teil%20I_%20Concert%20in%20Form%20einer%20teutschen%20Begrabnis-Missa--ABS.mp3
40,83,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1277-1306.mp3,1,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa,American Bach Soloists,Heinrich Schutz - Musicalische Exequien,http://www.magnatune.com/artists/albums/abs-heinrich/,1277,1306,http://he3.magnatune.com/all/01--Musicalische%20Exequien%20SWV%20279%20Teil%20I_%20Concert%20in%20Form%20einer%20teutschen%20Begrabnis-Missa--ABS.mp3
41,84,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1306-1335.mp3,1,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa,American Bach Soloists,Heinrich Schutz - Musicalische Exequien,http://www.magnatune.com/artists/albums/abs-heinrich/,1306,1335,http://he3.magnatune.com/all/01--Musicalische%20Exequien%20SWV%20279%20Teil%20I_%20Concert%20in%20Form%20einer%20teutschen%20Begrabnis-Missa--ABS.mp3
46,94,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/ralph_meulenbroeks-gambomania-01-my_mistress_hath_a_pritty_thing_tobias_hume-175-204.mp3,1,My mistress hath a pritty thing (Tobias Hume),Ralph Meulenbroeks,Gambomania,http://www.magnatune.com/artists/albums/meulenbroeks-gambomania/,175,204,http://he3.magnatune.com/all/01--My%20mistress%20hath%20a%20pritty%20thing%20(Tobias%20Hume)--Ralph%20Meulenbroeks.mp3
55,118,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/tilopa-turkishauch-01-1x3-88-117.mp3,1,1x3,Tilopa,Turkishauch,http://www.magnatune.com/artists/albums/tilopa-turkishauch/,88,117,http://he3.magnatune.com/all/01-1x3-Tilopa.mp3
82,164,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/mercy_machine-the_devil_i_know-01-30_years-88-117.mp3,1,30 Years,Mercy Machine,The Devil I Know,http://www.magnatune.com/artists/albums/mercy-devil/,88,117,http://he3.magnatune.com/all/01-30%20Years-Mercy%20Machine.mp3
83,165,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/mercy_machine-the_devil_i_know-01-30_years-117-146.mp3,1,30 Years,Mercy Machine,The Devil I Know,http://www.magnatune.com/artists/albums/mercy-devil/,117,146,http://he3.magnatune.com/all/01-30%20Years-Mercy%20Machine.mp3
88,172,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-30-59.mp3,1,4 O'Clock Sunny And Hot,Liquid Zen,Magic Midsummer,http://www.magnatune.com/artists/albums/liquid-magic/,30,59,http://he3.magnatune.com/all/01-4%20O'Clock%20Sunny%20And%20Hot%20-%20Liquid%20Zen.mp3
89,173,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-59-88.mp3,1,4 O'Clock Sunny And Hot,Liquid Zen,Magic Midsummer,http://www.magnatune.com/artists/albums/liquid-magic/,59,88,http://he3.magnatune.com/all/01-4%20O'Clock%20Sunny%20And%20Hot%20-%20Liquid%20Zen.mp3
90,174,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-88-117.mp3,1,4 O'Clock Sunny And Hot,Liquid Zen,Magic Midsummer,http://www.magnatune.com/artists/albums/liquid-magic/,88,117,http://he3.magnatune.com/all/01-4%20O'Clock%20Sunny%20And%20Hot%20-%20Liquid%20Zen.mp3
93,178,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/burning_babylon-stereo_mash_up-01-7_nine_skank-88-117.mp3,1,7 Nine Skank,Burning Babylon,Stereo Mash Up,http://www.magnatune.com/artists/albums/babylon-stereo/,88,117,http://he3.magnatune.com/all/01-7%20Nine%20Skank-Burning%20Babylon.mp3
95,181,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/burning_babylon-stereo_mash_up-01-7_nine_skank-175-204.mp3,1,7 Nine Skank,Burning Babylon,Stereo Mash Up,http://www.magnatune.com/artists/albums/babylon-stereo/,175,204,http://he3.magnatune.com/all/01-7%20Nine%20Skank-Burning%20Babylon.mp3
97,185,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/pain_factor-8_seconds-01-8_seconds-88-117.mp3,1,8 seconds,Pain Factor,8 Seconds,http://www.magnatune.com/artists/albums/pfactor-8seconds/,88,117,http://he3.magnatune.com/all/01-8%20seconds-Pain%20Factor.mp3
99,188,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/pain_factor-8_seconds-01-8_seconds-175-204.mp3,1,8 seconds,Pain Factor,8 Seconds,http://www.magnatune.com/artists/albums/pfactor-8seconds/,175,204,http://he3.magnatune.com/all/01-8%20seconds-Pain%20Factor.mp3
103,198,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-30-59.mp3,1,A Short Burst of Clarity,Mountain Mirrors,Lunar Ecstasy,http://www.magnatune.com/artists/albums/mountain-lunar/,30,59,http://he3.magnatune.com/all/01-A%20Short%20Burst%20of%20Clarity-Mountain%20Mirrors.mp3
104,199,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-59-88.mp3,1,A Short Burst of Clarity,Mountain Mirrors,Lunar Ecstasy,http://www.magnatune.com/artists/albums/mountain-lunar/,59,88,http://he3.magnatune.com/all/01-A%20Short%20Burst%20of%20Clarity-Mountain%20Mirrors.mp3
105,200,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-88-117.mp3,1,A Short Burst of Clarity,Mountain Mirrors,Lunar Ecstasy,http://www.magnatune.com/artists/albums/mountain-lunar/,88,117,http://he3.magnatune.com/all/01-A%20Short%20Burst%20of%20Clarity-Mountain%20Mirrors.mp3
128,253,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/rocket_city_riot-middle_age_suicide-01-all_i_got-30-59.mp3,1,All I Got,Rocket City Riot,Middle Age Suicide,http://www.magnatune.com/artists/albums/rocketcity-middle/,30,59,http://he3.magnatune.com/all/01-All%20I%20Got-Rocket%20City%20Riot.mp3
131,284,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-30-59.mp3,1,Alysoun,John Fleagle,Worlds Bliss - Medieval Songs of Love and Death,http://www.magnatune.com/artists/albums/fleagle-bliss/,30,59,http://he3.magnatune.com/all/01-Alysoun-John%20Fleagle.mp3
132,285,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-59-88.mp3,1,Alysoun,John Fleagle,Worlds Bliss - Medieval Songs of Love and Death,http://www.magnatune.com/artists/albums/fleagle-bliss/,59,88,http://he3.magnatune.com/all/01-Alysoun-John%20Fleagle.mp3
133,287,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-117-146.mp3,1,Alysoun,John Fleagle,Worlds Bliss - Medieval Songs of Love and Death,http://www.magnatune.com/artists/albums/fleagle-bliss/,117,146,http://he3.magnatune.com/all/01-Alysoun-John%20Fleagle.mp3
134,289,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-175-204.mp3,1,Alysoun,John Fleagle,Worlds Bliss - Medieval Songs of Love and Death,http://www.magnatune.com/artists/albums/fleagle-bliss/,175,204,http://he3.magnatune.com/all/01-Alysoun-John%20Fleagle.mp3
138,294,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/strojovna_07-number_1-01-ambi_crack-88-117.mp3,1,Ambi Crack,Strojovna 07,Number 1,http://www.magnatune.com/artists/albums/strojovna-number1/,88,117,http://he3.magnatune.com/all/01-Ambi%20Crack-Strojovna%2007.mp3
145,303,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/ambient_teknology-phoenix-01-ambient_teknology-233-262.mp3,1,Ambient Teknology,Ambient Teknology,Phoenix,http://www.magnatune.com/artists/albums/atek-phoenix/,233,262,http://he3.magnatune.com/all/01-Ambient%20Teknology-Ambient%20Teknology.mp3
148,307,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/ambient_teknology-phoenix-01-ambient_teknology-349-378.mp3,1,Ambient Teknology,Ambient Teknology,Phoenix,http://www.magnatune.com/artists/albums/atek-phoenix/,349,378,http://he3.magnatune.com/all/01-Ambient%20Teknology-Ambient%20Teknology.mp3
161,349,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/justin_bianco-siren-01-another_century-30-59.mp3,1,Another Century,Justin Bianco,Siren,http://www.magnatune.com/artists/albums/bianco-siren/,30,59,http://he3.magnatune.com/all/01-Another%20Century-Justin%20Bianco.mp3
163,352,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/justin_bianco-siren-01-another_century-117-146.mp3,1,Another Century,Justin Bianco,Siren,http://www.magnatune.com/artists/albums/bianco-siren/,117,146,http://he3.magnatune.com/all/01-Another%20Century-Justin%20Bianco.mp3
164,354,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/justin_bianco-siren-01-another_century-175-204.mp3,1,Another Century,Justin Bianco,Siren,http://www.magnatune.com/artists/albums/bianco-siren/,175,204,http://he3.magnatune.com/all/01-Another%20Century-Justin%20Bianco.mp3
169,367,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jamie_janover-now_center_of_time-01-arc-291-320.mp3,1,Arc,Jamie Janover,Now Center of Time,http://www.magnatune.com/artists/albums/janover-nowcenter/,291,320,http://he3.magnatune.com/all/01-Arc-Jamie%20Janover.mp3
170,368,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jamie_janover-now_center_of_time-01-arc-320-349.mp3,1,Arc,Jamie Janover,Now Center of Time,http://www.magnatune.com/artists/albums/janover-nowcenter/,320,349,http://he3.magnatune.com/all/01-Arc-Jamie%20Janover.mp3
178,393,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/kenji_williams-worldspirit_soundtrack-01-artists_prayer-262-291.mp3,1,Artist's Prayer,Kenji Williams,Worldspirit Soundtrack,http://www.magnatune.com/artists/albums/kenji-worldspirit/,262,291,http://he3.magnatune.com/all/01-Artist's%20Prayer-Kenji%20Williams.mp3
188,422,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/satori-journey_to_other_worlds-01-astral_flight-59-88.mp3,1,Astral Flight,Satori,Journey to Other Worlds,http://www.magnatune.com/artists/albums/satori-journey/,59,88,http://he3.magnatune.com/all/01-Astral%20Flight-Satori.mp3
189,423,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/satori-journey_to_other_worlds-01-astral_flight-88-117.mp3,1,Astral Flight,Satori,Journey to Other Worlds,http://www.magnatune.com/artists/albums/satori-journey/,88,117,http://he3.magnatune.com/all/01-Astral%20Flight-Satori.mp3
199,440,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/satori-journey_to_other_worlds-01-astral_flight-581-610.mp3,1,Astral Flight,Satori,Journey to Other Worlds,http://www.magnatune.com/artists/albums/satori-journey/,581,610,http://he3.magnatune.com/all/01-Astral%20Flight-Satori.mp3
210,457,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/satori-journey_to_other_worlds-01-astral_flight-1074-1103.mp3,1,Astral Flight,Satori,Journey to Other Worlds,http://www.magnatune.com/artists/albums/satori-journey/,1074,1103,http://he3.magnatune.com/all/01-Astral%20Flight-Satori.mp3
227,493,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/satori-golden_dreams-01-aurora-755-784.mp3,1,Aurora,Satori,Golden Dreams,http://www.magnatune.com/artists/albums/satori-golden/,755,784,http://he3.magnatune.com/all/01-Aurora-Satori.mp3
233,504,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/hans_christian-phantoms-01-backwards_with_my_eyes_closed-59-88.mp3,1,Backwards (with my eyes closed),Hans Christian,Phantoms,http://www.magnatune.com/artists/albums/hanschristian-phantoms/,59,88,http://he3.magnatune.com/all/01-Backwards%20(with%20my%20eyes%20closed)-Hans%20Christian.mp3
234,508,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/hans_christian-phantoms-01-backwards_with_my_eyes_closed-175-204.mp3,1,Backwards (with my eyes closed),Hans Christian,Phantoms,http://www.magnatune.com/artists/albums/hanschristian-phantoms/,175,204,http://he3.magnatune.com/all/01-Backwards%20(with%20my%20eyes%20closed)-Hans%20Christian.mp3
236,510,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/hans_christian-phantoms-01-backwards_with_my_eyes_closed-233-262.mp3,1,Backwards (with my eyes closed),Hans Christian,Phantoms,http://www.magnatune.com/artists/albums/hanschristian-phantoms/,233,262,http://he3.magnatune.com/all/01-Backwards%20(with%20my%20eyes%20closed)-Hans%20Christian.mp3
238,512,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/burnshee_thornside-rock_this_moon-01-bad_bad_luck-30-59.mp3,1,Bad Bad Luck,Burnshee Thornside,Rock This Moon,http://www.magnatune.com/artists/albums/burnshee-moon/,30,59,http://he3.magnatune.com/all/01-Bad%20Bad%20Luck-Burnshee%20Thornside.mp3
239,513,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/burnshee_thornside-rock_this_moon-01-bad_bad_luck-59-88.mp3,1,Bad Bad Luck,Burnshee Thornside,Rock This Moon,http://www.magnatune.com/artists/albums/burnshee-moon/,59,88,http://he3.magnatune.com/all/01-Bad%20Bad%20Luck-Burnshee%20Thornside.mp3
240,515,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/burnshee_thornside-rock_this_moon-01-bad_bad_luck-117-146.mp3,1,Bad Bad Luck,Burnshee Thornside,Rock This Moon,http://www.magnatune.com/artists/albums/burnshee-moon/,117,146,http://he3.magnatune.com/all/01-Bad%20Bad%20Luck-Burnshee%20Thornside.mp3
244,527,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/mercy_machine-mercy_machine-01-bastard-0-29.mp3,1,Bastard,Mercy Machine,Mercy Machine,http://www.magnatune.com/artists/albums/mercy-mercy/,0,29,http://he3.magnatune.com/all/01-Bastard-Mercy%20Machine.mp3
246,530,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/mercy_machine-mercy_machine-01-bastard-88-117.mp3,1,Bastard,Mercy Machine,Mercy Machine,http://www.magnatune.com/artists/albums/mercy-mercy/,88,117,http://he3.magnatune.com/all/01-Bastard-Mercy%20Machine.mp3
249,538,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/glen_bledsoe-octopants-01-beatknick-117-146.mp3,1,BeatKnick,Glen Bledsoe,Octopants,http://www.magnatune.com/artists/albums/bledsoe-octopants/,117,146,http://he3.magnatune.com/all/01-BeatKnick-Glen%20Bledsoe.mp3
252,541,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/the_marginal_prophets-bohemian_rap_cd-01-beatloaf-30-59.mp3,1,Beatloaf,The Marginal Prophets,Bohemian Rap CD,http://www.magnatune.com/artists/albums/marginal-bohemian/,30,59,http://he3.magnatune.com/all/01-Beatloaf-The%20Marginal%20Prophets.mp3
254,544,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/the_marginal_prophets-bohemian_rap_cd-01-beatloaf-117-146.mp3,1,Beatloaf,The Marginal Prophets,Bohemian Rap CD,http://www.magnatune.com/artists/albums/marginal-bohemian/,117,146,http://he3.magnatune.com/all/01-Beatloaf-The%20Marginal%20Prophets.mp3
257,561,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/rapoon-what_do_you_suppose-01-before_i_begin-88-117.mp3,1,Before I begin,Rapoon,What do you suppose,http://www.magnatune.com/artists/albums/rapoon-suppose/,88,117,http://he3.magnatune.com/all/01-Before%20I%20begin-Rapoon.mp3
258,562,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/rapoon-what_do_you_suppose-01-before_i_begin-117-146.mp3,1,Before I begin,Rapoon,What do you suppose,http://www.magnatune.com/artists/albums/rapoon-suppose/,117,146,http://he3.magnatune.com/all/01-Before%20I%20begin-Rapoon.mp3
259,563,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/rapoon-what_do_you_suppose-01-before_i_begin-146-175.mp3,1,Before I begin,Rapoon,What do you suppose,http://www.magnatune.com/artists/albums/rapoon-suppose/,146,175,http://he3.magnatune.com/all/01-Before%20I%20begin-Rapoon.mp3
264,581,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/lisa_debenedictis-mixter_one-01-belowduremix_by_deutscheunschuld-59-88.mp3,1,Below-DU-remix by deutscheunschuld,Lisa DeBenedictis,Mixter One,http://www.magnatune.com/artists/albums/debenedictis-mixterone/,59,88,http://he3.magnatune.com/all/01-Below-DU-remix%20by%20deutscheunschuld-Lisa%20DeBenedictis.mp3
265,582,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/lisa_debenedictis-mixter_one-01-belowduremix_by_deutscheunschuld-88-117.mp3,1,Below-DU-remix by deutscheunschuld,Lisa DeBenedictis,Mixter One,http://www.magnatune.com/artists/albums/debenedictis-mixterone/,88,117,http://he3.magnatune.com/all/01-Below-DU-remix%20by%20deutscheunschuld-Lisa%20DeBenedictis.mp3
266,583,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/lisa_debenedictis-mixter_one-01-belowduremix_by_deutscheunschuld-117-146.mp3,1,Below-DU-remix by deutscheunschuld,Lisa DeBenedictis,Mixter One,http://www.magnatune.com/artists/albums/debenedictis-mixterone/,117,146,http://he3.magnatune.com/all/01-Below-DU-remix%20by%20deutscheunschuld-Lisa%20DeBenedictis.mp3
267,586,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/lisa_debenedictis-mixter_one-01-belowduremix_by_deutscheunschuld-204-233.mp3,1,Below-DU-remix by deutscheunschuld,Lisa DeBenedictis,Mixter One,http://www.magnatune.com/artists/albums/debenedictis-mixterone/,204,233,http://he3.magnatune.com/all/01-Below-DU-remix%20by%20deutscheunschuld-Lisa%20DeBenedictis.mp3
276,600,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/jay_kishor-the_payans_concert-01-bhimpalasi-349-378.mp3,1,Bhimpalasi,Jay Kishor,The Payans Concert,http://www.magnatune.com/artists/albums/kishor-payans/,349,378,http://he3.magnatune.com/all/01-Bhimpalasi-Jay%20Kishor.mp3
